Date,Open,High,Low,Close,Adj Close,Volume
2022-04-21 00:00:00-04:00,67.5,68.19999694824219,66.5999984741211,66.66000366210938,66.52274322509766,995100
2022-04-22 00:00:00-04:00,66.2699966430664,66.4000015258789,64.68000030517578,64.70999908447266,64.5767593383789,849800
2022-04-25 00:00:00-04:00,64.20999908447266,64.83000183105469,62.91999816894531,64.68000030517578,64.54682159423828,990200
2022-04-26 00:00:00-04:00,64.19000244140625,64.9000015258789,63.41999816894531,63.439998626708984,63.30937194824219,615700
2022-04-27 00:00:00-04:00,63.75,64.73999786376953,63.38999938964844,64.11000061035156,63.977989196777344,581100
2022-04-28 00:00:00-04:00,64.58000183105469,64.7300033569336,63.72999954223633,64.58000183105469,64.44702911376953,864700
2022-04-29 00:00:00-04:00,64.12999725341797,64.44999694824219,62.599998474121094,62.84000015258789,62.710609436035156,1140700
2022-05-02 00:00:00-04:00,62.93000030517578,63.04999923706055,60.45000076293945,61.56999969482422,61.44322204589844,1123200
2022-05-03 00:00:00-04:00,62.06999969482422,63.25,61.66999816894531,62.790000915527344,62.66071319580078,1143700
2022-05-04 00:00:00-04:00,63.060001373291016,64.88999938964844,62.970001220703125,64.8499984741211,64.71646881103516,645000
2022-05-05 00:00:00-04:00,64.25,64.70999908447266,63.119998931884766,63.7599983215332,63.62871551513672,604900
2022-05-06 00:00:00-04:00,63.720001220703125,64.7699966430664,63.22999954223633,64.44000244140625,64.30731964111328,917200
2022-05-09 00:00:00-04:00,64.05000305175781,64.52999877929688,62.810001373291016,63.08000183105469,62.95011901855469,825500
2022-05-10 00:00:00-04:00,63.45000076293945,64.22000122070312,62.279998779296875,62.72999954223633,62.60083770751953,1022700
2022-05-11 00:00:00-04:00,62.90999984741211,63.880001068115234,62.310001373291016,62.380001068115234,62.251556396484375,883200
2022-05-12 00:00:00-04:00,62.34000015258789,62.63999938964844,60.959999084472656,61.939998626708984,61.812461853027344,1040500
2022-05-13 00:00:00-04:00,62.41999816894531,63.40999984741211,62.38999938964844,63.150001525878906,63.01997375488281,691300
2022-05-16 00:00:00-04:00,63.150001525878906,63.88999938964844,62.900001525878906,63.099998474121094,62.970069885253906,1089900
2022-05-17 00:00:00-04:00,63.79999923706055,64.88999938964844,63.7599983215332,64.80000305175781,64.66657257080078,1304100
2022-05-18 00:00:00-04:00,64.4800033569336,64.6500015258789,63.279998779296875,63.459999084472656,63.32933044433594,949900
2022-05-19 00:00:00-04:00,62.709999084472656,63.33000183105469,61.619998931884766,62.939998626708984,62.810401916503906,1253300
2022-05-20 00:00:00-04:00,63.2400016784668,63.65999984741211,61.95000076293945,62.790000915527344,62.66071319580078,3710800
2022-05-23 00:00:00-04:00,63.88999938964844,64.44999694824219,63.38999938964844,64.0999984741211,63.968013763427734,1277700
2022-05-24 00:00:00-04:00,63.93000030517578,64.16000366210938,62.58000183105469,63.93000030517578,63.86112976074219,909500
2022-05-25 00:00:00-04:00,63.4900016784668,64.30000305175781,63.4900016784668,64.19999694824219,64.1308364868164,1487200
2022-05-26 00:00:00-04:00,64.87000274658203,65.06999969482422,64.68000030517578,64.77999877929688,64.71021270751953,695700
2022-05-27 00:00:00-04:00,64.88999938964844,65.94999694824219,64.7300033569336,65.93000030517578,65.85897064208984,910300
2022-05-31 00:00:00-04:00,65.51000213623047,66.33999633789062,64.93000030517578,65.48999786376953,65.41944885253906,1985800
2022-06-01 00:00:00-04:00,65.4800033569336,65.79000091552734,63.650001525878906,64.75,64.68024444580078,741300
2022-06-02 00:00:00-04:00,64.93000030517578,65.37999725341797,63.91999816894531,65.37000274658203,65.2995834350586,577700
2022-06-03 00:00:00-04:00,64.83999633789062,65.19000244140625,64.52999877929688,64.73999786376953,64.67025756835938,503000
2022-06-06 00:00:00-04:00,65.20999908447266,65.5199966430664,64.30000305175781,64.48999786376953,64.42052459716797,777800
2022-06-07 00:00:00-04:00,64.19999694824219,64.88999938964844,63.790000915527344,64.8499984741211,64.78013610839844,1200900
2022-06-08 00:00:00-04:00,64.22000122070312,64.29000091552734,63.400001525878906,63.40999984741211,63.34169006347656,687100
2022-06-09 00:00:00-04:00,63.369998931884766,63.459999084472656,61.540000915527344,61.56999969482422,61.50366973876953,675300
2022-06-10 00:00:00-04:00,60.25,61.0099983215332,60.25,60.34000015258789,60.27499771118164,1219700
2022-06-13 00:00:00-04:00,59.2599983215332,59.869998931884766,58.0,58.310001373291016,58.24718475341797,1086200
2022-06-14 00:00:00-04:00,58.5099983215332,59.33000183105469,58.34000015258789,58.540000915527344,58.47693634033203,1109100
2022-06-15 00:00:00-04:00,59.150001525878906,59.7400016784668,58.529998779296875,58.90999984741211,58.846534729003906,1373400
2022-06-16 00:00:00-04:00,57.86000061035156,58.220001220703125,56.68000030517578,56.900001525878906,56.83870315551758,1318200
2022-06-17 00:00:00-04:00,57.279998779296875,57.90999984741211,56.72999954223633,57.540000915527344,57.47801208496094,2174000
2022-06-21 00:00:00-04:00,58.709999084472656,58.95000076293945,57.88999938964844,58.4900016784668,58.4269905090332,1305500
