Date,Open,High,Low,Close,Adj Close,Volume
2022-04-21 00:00:00-04:00,77.72000122070312,78.75,77.23999786376953,77.9000015258789,77.9000015258789,441200
2022-04-22 00:00:00-04:00,77.80999755859375,78.11000061035156,77.20999908447266,77.31999969482422,77.31999969482422,371500
2022-04-25 00:00:00-04:00,77.76000213623047,78.0,75.62999725341797,76.77999877929688,76.77999877929688,615000
2022-04-26 00:00:00-04:00,75.69999694824219,76.95999908447266,75.41000366210938,75.41000366210938,75.41000366210938,786200
2022-04-27 00:00:00-04:00,75.3499984741211,75.77999877929688,73.9000015258789,74.41000366210938,74.41000366210938,659900
2022-04-28 00:00:00-04:00,74.75,75.02999877929688,74.11000061035156,74.51000213623047,74.51000213623047,577700
2022-04-29 00:00:00-04:00,73.80999755859375,73.83999633789062,71.06999969482422,71.19999694824219,71.19999694824219,853800
2022-05-02 00:00:00-04:00,71.5199966430664,72.38999938964844,70.41999816894531,71.23999786376953,71.23999786376953,875200
2022-05-03 00:00:00-04:00,71.7300033569336,73.04000091552734,71.41999816894531,72.22000122070312,72.22000122070312,831800
2022-05-04 00:00:00-04:00,73.13999938964844,74.5199966430664,72.72000122070312,74.22000122070312,74.22000122070312,1478800
2022-05-05 00:00:00-04:00,73.63999938964844,74.0999984741211,72.08999633789062,72.80000305175781,72.80000305175781,1287400
2022-05-06 00:00:00-04:00,72.91000366210938,74.37999725341797,72.47000122070312,74.12000274658203,74.12000274658203,1042900
2022-05-09 00:00:00-04:00,73.93000030517578,75.13999938964844,72.9000015258789,74.25,74.25,949800
2022-05-10 00:00:00-04:00,74.43000030517578,75.12999725341797,71.79000091552734,72.62000274658203,72.62000274658203,665100
2022-05-11 00:00:00-04:00,72.45999908447266,74.48999786376953,72.36000061035156,73.69000244140625,73.69000244140625,784700
2022-05-12 00:00:00-04:00,73.80000305175781,73.80000305175781,72.16000366210938,73.37999725341797,73.37999725341797,824000
2022-05-13 00:00:00-04:00,73.7699966430664,73.7699966430664,72.4000015258789,73.23999786376953,73.23999786376953,481300
2022-05-16 00:00:00-04:00,73.47000122070312,74.0199966430664,72.58000183105469,73.7300033569336,73.7300033569336,583800
2022-05-17 00:00:00-04:00,74.01000213623047,74.56999969482422,72.97000122070312,74.52999877929688,74.52999877929688,450500
2022-05-18 00:00:00-04:00,74.7699966430664,75.5999984741211,74.25,74.54000091552734,74.54000091552734,473600
2022-05-19 00:00:00-04:00,74.20999908447266,75.72000122070312,73.77999877929688,75.52999877929688,75.52999877929688,830100
2022-05-20 00:00:00-04:00,75.54000091552734,75.87000274658203,73.72000122070312,75.30999755859375,75.30999755859375,560900
2022-05-23 00:00:00-04:00,75.94999694824219,76.43000030517578,74.83000183105469,75.19000244140625,75.19000244140625,542200
2022-05-24 00:00:00-04:00,75.5199966430664,77.69999694824219,74.44000244140625,77.58000183105469,77.58000183105469,664500
2022-05-25 00:00:00-04:00,77.79000091552734,78.16000366210938,77.3499984741211,77.77999877929688,77.77999877929688,541300
2022-05-26 00:00:00-04:00,78.18000030517578,79.01000213623047,77.94999694824219,78.31999969482422,78.31999969482422,444900
2022-05-27 00:00:00-04:00,78.12000274658203,78.9800033569336,78.11000061035156,78.72000122070312,78.72000122070312,493900
2022-05-31 00:00:00-04:00,77.87999725341797,78.30999755859375,77.0999984741211,77.6500015258789,77.6500015258789,743100
2022-06-01 00:00:00-04:00,77.66000366210938,77.72000122070312,76.5199966430664,77.43000030517578,77.43000030517578,460900
2022-06-02 00:00:00-04:00,77.80999755859375,77.80999755859375,75.86000061035156,77.58000183105469,77.58000183105469,453300
2022-06-03 00:00:00-04:00,77.36000061035156,77.87999725341797,77.27999877929688,77.48999786376953,77.48999786376953,308600
2022-06-06 00:00:00-04:00,77.70999908447266,78.20999908447266,77.3499984741211,78.0999984741211,78.0999984741211,329200
2022-06-07 00:00:00-04:00,78.12000274658203,78.12000274658203,76.1500015258789,77.22000122070312,77.22000122070312,620200
2022-06-08 00:00:00-04:00,76.91999816894531,76.91999816894531,74.31999969482422,74.56999969482422,74.56999969482422,1167800
2022-06-09 00:00:00-04:00,74.69000244140625,75.45999908447266,73.29000091552734,73.41000366210938,73.41000366210938,708600
2022-06-10 00:00:00-04:00,72.38999938964844,74.51000213623047,72.38999938964844,73.7300033569336,73.7300033569336,733700
2022-06-13 00:00:00-04:00,73.30999755859375,73.87000274658203,70.86000061035156,71.27999877929688,71.27999877929688,1181200
2022-06-14 00:00:00-04:00,70.8499984741211,71.0,67.18000030517578,68.19000244140625,68.19000244140625,812200
2022-06-15 00:00:00-04:00,68.55000305175781,69.66000366210938,67.18000030517578,68.36000061035156,68.36000061035156,1367200
2022-06-16 00:00:00-04:00,67.61000061035156,68.2699966430664,67.06999969482422,67.4800033569336,67.4800033569336,1626900
2022-06-17 00:00:00-04:00,67.66000366210938,68.0999984741211,65.12999725341797,65.91999816894531,65.91999816894531,1351400
2022-06-21 00:00:00-04:00,66.29000091552734,67.97000122070312,66.05000305175781,67.29000091552734,67.29000091552734,925500
2022-06-22 00:00:00-04:00,67.05000305175781,68.81999969482422,67.05000305175781,68.30999755859375,68.30999755859375,763200
2022-06-23 00:00:00-04:00,68.54000091552734,70.23999786376953,68.48999786376953,69.95999908447266,69.95999908447266,805700
2022-06-24 00:00:00-04:00,70.18000030517578,72.23999786376953,70.08000183105469,71.75,71.75,1063400
2022-06-27 00:00:00-04:00,71.76000213623047,72.79000091552734,71.45999908447266,72.79000091552734,72.79000091552734,440800
2022-06-28 00:00:00-04:00,73.0199966430664,73.55999755859375,72.88999938964844,73.16000366210938,73.16000366210938,637900
2022-06-29 00:00:00-04:00,73.30999755859375,73.83000183105469,71.5199966430664,72.30000305175781,72.30000305175781,1220800
2022-06-30 00:00:00-04:00,71.52999877929688,73.58000183105469,71.51000213623047,73.12000274658203,73.12000274658203,710900
2022-07-01 00:00:00-04:00,73.3499984741211,74.91000366210938,73.06999969482422,74.68000030517578,74.68000030517578,717700
2022-07-05 00:00:00-04:00,74.05999755859375,74.58000183105469,70.12999725341797,71.66000366210938,71.66000366210938,930800
2022-07-06 00:00:00-04:00,71.68000030517578,72.55000305175781,70.83000183105469,71.9000015258789,71.9000015258789,884100
2022-07-07 00:00:00-04:00,72.12000274658203,72.41000366210938,70.95999908447266,71.31999969482422,71.31999969482422,578400
2022-07-08 00:00:00-04:00,71.47000122070312,71.48999786376953,70.37999725341797,70.87000274658203,70.87000274658203,699800
2022-07-11 00:00:00-04:00,70.80000305175781,71.58000183105469,70.36000061035156,71.47000122070312,71.47000122070312,607000
2022-07-12 00:00:00-04:00,71.16000366210938,71.88999938964844,70.61000061035156,71.0,71.0,635600
2022-07-13 00:00:00-04:00,70.12999725341797,70.75,69.58000183105469,69.94999694824219,69.94999694824219,882700
2022-07-14 00:00:00-04:00,68.69999694824219,70.58000183105469,68.69999694824219,70.41999816894531,70.41999816894531,670300
2022-07-15 00:00:00-04:00,70.94999694824219,71.01000213623047,69.38999938964844,70.73999786376953,70.73999786376953,803400
2022-07-18 00:00:00-04:00,70.3499984741211,70.80999755859375,69.6500015258789,69.93000030517578,69.93000030517578,770400
2022-07-19 00:00:00-04:00,70.27999877929688,70.5999984741211,69.75,70.20999908447266,70.20999908447266,720100
2022-07-20 00:00:00-04:00,70.4800033569336,70.5,69.01000213623047,69.66000366210938,69.66000366210938,717600
2022-07-21 00:00:00-04:00,69.56999969482422,69.66000366210938,68.91999816894531,69.38999938964844,69.38999938964844,656100
2022-07-22 00:00:00-04:00,69.80000305175781,70.37000274658203,69.30000305175781,70.23999786376953,70.23999786376953,345100
2022-07-25 00:00:00-04:00,70.05999755859375,71.47000122070312,69.8499984741211,71.43000030517578,71.43000030517578,627900
2022-07-26 00:00:00-04:00,71.20999908447266,72.47000122070312,71.20999908447266,72.2699966430664,72.2699966430664,647000
2022-07-27 00:00:00-04:00,72.05999755859375,72.33000183105469,71.37000274658203,72.06999969482422,72.06999969482422,495900
2022-07-28 00:00:00-04:00,72.87000274658203,73.81999969482422,72.13999938964844,73.69000244140625,73.69000244140625,680200
2022-07-29 00:00:00-04:00,72.55999755859375,73.63999938964844,72.54000091552734,73.47000122070312,73.47000122070312,1556800
2022-08-01 00:00:00-04:00,73.62999725341797,74.1500015258789,73.0199966430664,73.80999755859375,73.80999755859375,889400
2022-08-02 00:00:00-04:00,74.11000061035156,74.72000122070312,73.45999908447266,73.7699966430664,73.7699966430664,1089400
2022-08-03 00:00:00-04:00,74.30000305175781,75.5999984741211,73.31999969482422,75.2699966430664,75.2699966430664,1467300
2022-08-04 00:00:00-04:00,75.33000183105469,77.23999786376953,75.01000213623047,76.56999969482422,76.56999969482422,1342900
2022-08-05 00:00:00-04:00,76.48999786376953,76.48999786376953,74.19000244140625,75.41999816894531,75.41999816894531,898800
2022-08-08 00:00:00-04:00,76.08999633789062,76.19999694824219,75.0,75.56999969482422,75.56999969482422,575800
2022-08-09 00:00:00-04:00,76.0,76.33000183105469,75.43000030517578,76.30000305175781,76.30000305175781,600000
2022-08-10 00:00:00-04:00,76.56999969482422,76.56999969482422,76.01000213623047,76.44999694824219,76.44999694824219,684800
2022-08-11 00:00:00-04:00,76.36000061035156,76.91999816894531,75.61000061035156,75.69999694824219,75.69999694824219,808600
2022-08-12 00:00:00-04:00,76.01000213623047,77.33999633789062,76.01000213623047,77.31999969482422,77.31999969482422,643300
2022-08-15 00:00:00-04:00,77.31999969482422,77.86000061035156,76.83000183105469,77.80000305175781,77.80000305175781,610700
2022-08-16 00:00:00-04:00,77.81999969482422,78.48999786376953,77.61000061035156,78.25,78.25,601800
2022-08-17 00:00:00-04:00,77.79000091552734,78.25,77.37000274658203,77.97000122070312,77.97000122070312,740400
2022-08-18 00:00:00-04:00,77.9800033569336,78.29000091552734,77.41000366210938,77.87000274658203,77.87000274658203,486300
2022-08-19 00:00:00-04:00,77.6500015258789,78.36000061035156,77.41000366210938,77.95999908447266,77.95999908447266,2891500
2022-08-22 00:00:00-04:00,77.38999938964844,77.56999969482422,76.43000030517578,76.86000061035156,76.86000061035156,815600
2022-08-23 00:00:00-04:00,77.01000213623047,77.0199966430664,75.91000366210938,76.25,76.25,459100
2022-08-24 00:00:00-04:00,76.29000091552734,76.5199966430664,75.66000366210938,75.9800033569336,75.9800033569336,443400
2022-08-25 00:00:00-04:00,76.22000122070312,77.05999755859375,75.75,77.05000305175781,77.05000305175781,411600
2022-08-26 00:00:00-04:00,77.19000244140625,77.30000305175781,75.87999725341797,75.91999816894531,75.91999816894531,538400
2022-08-29 00:00:00-04:00,75.7300033569336,76.58000183105469,75.2300033569336,76.13999938964844,76.13999938964844,381700
2022-08-30 00:00:00-04:00,76.12000274658203,76.5199966430664,75.16000366210938,75.38999938964844,75.38999938964844,706800
2022-08-31 00:00:00-04:00,75.55999755859375,75.69999694824219,75.06999969482422,75.3499984741211,75.3499984741211,1109000
2022-09-01 00:00:00-04:00,75.51000213623047,76.37999725341797,75.08000183105469,75.94000244140625,75.94000244140625,653200
2022-09-02 00:00:00-04:00,76.04000091552734,76.7699966430664,74.7699966430664,74.9000015258789,74.9000015258789,525800
2022-09-06 00:00:00-04:00,75.0999984741211,75.9000015258789,74.37999725341797,74.52999877929688,74.52999877929688,611800
2022-09-07 00:00:00-04:00,74.97000122070312,76.80999755859375,74.97000122070312,76.69999694824219,76.69999694824219,432800
2022-09-08 00:00:00-04:00,76.6500015258789,77.2699966430664,76.30999755859375,76.6500015258789,76.6500015258789,529600
2022-09-09 00:00:00-04:00,76.91999816894531,77.69999694824219,76.5999984741211,77.04000091552734,77.04000091552734,498800
2022-09-12 00:00:00-04:00,77.0199966430664,78.4000015258789,76.72000122070312,77.75,77.75,604700
2022-09-13 00:00:00-04:00,77.12999725341797,77.3499984741211,74.7699966430664,75.06999969482422,75.06999969482422,691300
2022-09-14 00:00:00-04:00,75.1500015258789,75.86000061035156,75.0,75.41999816894531,75.41999816894531,795500
2022-09-15 00:00:00-04:00,75.44000244140625,75.4800033569336,73.62999725341797,73.81999969482422,73.81999969482422,1036700
